Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,YearMonth,ist_sonderposten
C494438,BANK CHARGES,BANK CHARGES,-1,2010-01-14 12:15:00,767.99,,United Kingdom,-767.99,2010-01,True
494450,TEST001,THIS IS A TEST PRODUCT.,5,2010-01-14 13:50:00,4.5,12346,United Kingdom,22.5,2010-01,True
C494472,gift_0001_80,DOTCOMGIFTSHOP GIFT VOUCHER £80.00,-1,2010-01-14 14:51:00,69.56,,United Kingdom,-69.56,2010-01,True
C494477,M,MANUAL,-1,2010-01-14 15:40:00,1747.62,,United Kingdom,-1747.62,2010-01,True
494495,DOT,DOTCOM POSTAGE,1,2010-01-14 17:43:00,344.17,,United Kingdom,344.17,2010-01,True
494511,POST,POSTAGE,6,2010-01-15 09:04:00,15.0,12431,Belgium,90.0,2010-01,True
494513,POST,POSTAGE,3,2010-01-15 09:37:00,15.0,12431,Belgium,45.0,2010-01,True
494591,POST,POSTAGE,1,2010-01-15 12:06:00,15.0,12789,Netherlands,15.0,2010-01,True
494630,POST,POSTAGE,1,2010-01-15 16:52:00,18.0,12813,Netherlands,18.0,2010-01,True
494685,DOT,DOTCOM POSTAGE,1,2010-01-18 11:39:00,307.59,,United Kingdom,307.59,2010-01,True
494782,DOT,DOTCOM POSTAGE,1,2010-01-18 13:15:00,345.65,,United Kingdom,345.65,2010-01,True
494784,DOT,DOTCOM POSTAGE,1,2010-01-18 13:20:00,266.66,,United Kingdom,266.66,2010-01,True
494786,DOT,DOTCOM POSTAGE,1,2010-01-18 13:24:00,224.93,,United Kingdom,224.93,2010-01,True
C494810,POST,POSTAGE,-1,2010-01-18 16:28:00,4.45,,United Kingdom,-4.45,2010-01,True
494814,DCGS0058,MISO PRETTY  GUM,1,2010-01-19 09:05:00,0.81,,United Kingdom,0.81,2010-01,True
494814,DOT,DOTCOM POSTAGE,1,2010-01-19 09:05:00,451.02,,United Kingdom,451.02,2010-01,True
494873,POST,POSTAGE,3,2010-01-19 12:26:00,18.0,12589,France,54.0,2010-01,True
494899,POST,POSTAGE,4,2010-01-19 14:37:00,18.0,12437,France,72.0,2010-01,True
C494909,D,DISCOUNT,-30,2010-01-19 16:45:00,0.4,12931,United Kingdom,-12.0,2010-01,True
C494909,D,DISCOUNT,-30,2010-01-19 16:45:00,0.13,12931,United Kingdom,-3.9000000000000004,2010-01,True
494914,PADS,PADS TO MATCH ALL CUSHIONS,1,2010-01-19 17:04:00,0.001,16705,United Kingdom,0.001,2010-01,True
494918,DCGS0068,DOGS NIGHT COLLAR,1,2010-01-19 17:49:00,8.47,,United Kingdom,8.47,2010-01,True
494918,DOT,DOTCOM POSTAGE,1,2010-01-19 17:49:00,1081.7,,United Kingdom,1081.7,2010-01,True
C494984,D,DISCOUNT,-1,2010-01-20 11:12:00,70.0,17949,United Kingdom,-70.0,2010-01,True
C494992,M,MANUAL,-10,2010-01-20 12:04:00,1.25,14290,United Kingdom,-12.5,2010-01,True
C495054,M,MANUAL,-1,2010-01-20 14:43:00,756.85,14911,EIRE,-756.85,2010-01,True
495055,M,MANUAL,1,2010-01-20 14:46:00,756.85,14911,EIRE,756.85,2010-01,True
495056,M,MANUAL,1,2010-01-20 14:50:00,756.85,14911,EIRE,756.85,2010-01,True
495070,DOT,DOTCOM POSTAGE,1,2010-01-20 17:50:00,687.39,,United Kingdom,687.39,2010-01,True
C495231,M,MANUAL,-1,2010-01-22 09:13:00,756.85,14911,EIRE,-756.85,2010-01,True
C495234,M,MANUAL,-1,2010-01-22 09:39:00,1193.89,14156,EIRE,-1193.89,2010-01,True
495235,M,MANUAL,1,2010-01-22 09:40:00,1193.89,14156,EIRE,1193.89,2010-01,True
495239,DOT,DOTCOM POSTAGE,1,2010-01-22 10:01:00,649.83,,United Kingdom,649.83,2010-01,True
495277,C2,CARRIAGE,1,2010-01-22 11:41:00,50.0,14911,EIRE,50.0,2010-01,True
495280,POST,POSTAGE,2,2010-01-22 12:24:00,18.0,12708,Germany,36.0,2010-01,True
495295,TEST001,THIS IS A TEST PRODUCT.,5,2010-01-22 13:30:00,4.5,12346,United Kingdom,22.5,2010-01,True
495300,POST,POSTAGE,8,2010-01-22 13:39:00,28.0,12510,Spain,224.0,2010-01,True
495304,C2,CARRIAGE,1,2010-01-22 13:52:00,50.0,14156,EIRE,50.0,2010-01,True
495310,POST,POSTAGE,9,2010-01-22 14:17:00,18.0,12531,Germany,162.0,2010-01,True
495343,DOT,DOTCOM POSTAGE,1,2010-01-22 18:05:00,343.61,,United Kingdom,343.61,2010-01,True
495343,gift_0001_30,DOTCOMGIFTSHOP GIFT VOUCHER £30.00,1,2010-01-22 18:05:00,25.53,,United Kingdom,25.53,2010-01,True
495360,POST,POSTAGE,3,2010-01-24 12:05:00,18.0,12703,Germany,54.0,2010-01,True
495406,DOT,DOTCOM POSTAGE,1,2010-01-25 09:54:00,215.64,,United Kingdom,215.64,2010-01,True
495409,M,MANUAL,1,2010-01-25 10:26:00,29.95,17810,United Kingdom,29.95,2010-01,True
495488,C2,CARRIAGE,1,2010-01-25 12:19:00,50.0,14911,EIRE,50.0,2010-01,True
495535,DOT,DOTCOM POSTAGE,1,2010-01-25 15:36:00,13.4,,United Kingdom,13.4,2010-01,True
495537,DOT,DOTCOM POSTAGE,1,2010-01-25 15:38:00,14.26,,United Kingdom,14.26,2010-01,True
495538,DOT,DOTCOM POSTAGE,1,2010-01-25 15:38:00,10.04,,United Kingdom,10.04,2010-01,True
495539,DOT,DOTCOM POSTAGE,1,2010-01-25 15:39:00,16.77,,United Kingdom,16.77,2010-01,True
495540,DOT,DOTCOM POSTAGE,1,2010-01-25 15:40:00,23.45,,United Kingdom,23.45,2010-01,True
495541,DOT,DOTCOM POSTAGE,1,2010-01-25 15:41:00,20.98,,United Kingdom,20.98,2010-01,True
495542,DOT,DOTCOM POSTAGE,1,2010-01-25 15:42:00,20.13,,United Kingdom,20.13,2010-01,True
495543,DOT,DOTCOM POSTAGE,1,2010-01-25 15:42:00,28.51,,United Kingdom,28.51,2010-01,True
495545,DOT,DOTCOM POSTAGE,1,2010-01-25 15:42:00,25.15,,United Kingdom,25.15,2010-01,True
C495552,M,MANUAL,-144,2010-01-25 16:22:00,0.35,13206,United Kingdom,-50.4,2010-01,True
C495552,M,MANUAL,-132,2010-01-25 16:22:00,0.35,13206,United Kingdom,-46.199999999999996,2010-01,True
495574,DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,1,2010-01-25 17:36:00,16.13,,United Kingdom,16.13,2010-01,True
495574,DOT,DOTCOM POSTAGE,1,2010-01-25 17:36:00,198.58,,United Kingdom,198.58,2010-01,True
C495579,M,MANUAL,-1,2010-01-26 09:52:00,4.93,12600,Germany,-4.93,2010-01,True
495581,POST,POSTAGE,2,2010-01-26 10:09:00,18.0,12468,Germany,36.0,2010-01,True
495609,POST,POSTAGE,3,2010-01-26 10:36:00,18.0,12471,Germany,54.0,2010-01,True
495719,POST,POSTAGE,1,2010-01-26 14:37:00,15.0,12361,Belgium,15.0,2010-01,True
495725,POST,POSTAGE,4,2010-01-26 15:03:00,18.0,12681,France,72.0,2010-01,True
495732,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:20:00,96.46,,EIRE,96.46,2010-01,True
495733,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:21:00,68.34,14911,EIRE,68.34,2010-01,True
495735,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:22:00,201.56,12745,EIRE,201.56,2010-01,True
495734,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:22:00,205.82,14911,EIRE,205.82,2010-01,True
C495737,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:23:00,10.5,16154,United Kingdom,-10.5,2010-01,True
495736,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:23:00,21.0,12606,Spain,21.0,2010-01,True
C495740,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:24:00,14.0,13054,United Kingdom,-14.0,2010-01,True
C495738,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:24:00,26.25,12454,Spain,-26.25,2010-01,True
C495739,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:24:00,10.5,15383,United Kingdom,-10.5,2010-01,True
C495744,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:25:00,91.89,12706,Finland,-91.89,2010-01,True
495742,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:25:00,63.24,12404,Finland,63.24,2010-01,True
C495741,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:25:00,13.14,16840,United Kingdom,-13.14,2010-01,True
C495743,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:25:00,18.38,12382,Netherlands,-18.38,2010-01,True
495745,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:26:00,56.73,12466,France,56.73,2010-01,True
495748,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:26:00,117.72,16291,Portugal,117.72,2010-01,True
495747,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:26:00,129.23,12555,Spain,129.23,2010-01,True
495750,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:27:00,132.79,14156,EIRE,132.79,2010-01,True
495752,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:28:00,130.56,,EIRE,130.56,2010-01,True
C495751,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:28:00,26.19,12858,United Kingdom,-26.19,2010-01,True
495756,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:29:00,39.67,14912,Italy,39.67,2010-01,True
495755,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:29:00,342.8,14413,United Kingdom,342.8,2010-01,True
495753,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:29:00,178.31,14653,United Kingdom,178.31,2010-01,True
495754,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:29:00,15.58,12846,United Kingdom,15.58,2010-01,True
C495757,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:30:00,10.49,16575,United Kingdom,-10.49,2010-01,True
495758,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:30:00,274.2,14911,EIRE,274.2,2010-01,True
C495759,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:31:00,15.75,12647,Germany,-15.75,2010-01,True
495760,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:31:00,64.13,14156,EIRE,64.13,2010-01,True
C495761,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:31:00,13.14,13664,United Kingdom,-13.14,2010-01,True
C495762,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:32:00,125.78,14285,United Kingdom,-125.78,2010-01,True
495763,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:34:00,107.14,16047,EIRE,107.14,2010-01,True
C495764,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:35:00,13.13,12792,Portugal,-13.13,2010-01,True
495766,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:38:00,84.58,12709,Germany,84.58,2010-01,True
C495767,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:39:00,50.76,12696,Finland,-50.76,2010-01,True
C495769,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:47:00,18.38,17130,United Kingdom,-18.38,2010-01,True
C495770,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:49:00,36.75,15357,Unspecified,-36.75,2010-01,True
C495771,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:51:00,13.12,13776,United Kingdom,-13.12,2010-01,True
C495772,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,-1,2010-01-26 16:55:00,22.95,12600,Germany,-22.95,2010-01,True
495773,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 16,1,2010-01-26 16:57:00,4.57,12600,Germany,4.57,2010-01,True
C495775,M,MANUAL,-16,2010-01-26 16:59:00,2.5,13528,United Kingdom,-40.0,2010-01,True
495776,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:03:00,49.35,17940,United Kingdom,49.35,2010-01,True
495777,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:05:00,179.45,14156,EIRE,179.45,2010-01,True
C495778,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:07:00,10.51,15266,United Kingdom,-10.51,2010-01,True
495780,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:08:00,16.33,17867,United Kingdom,16.33,2010-01,True
C495779,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:08:00,15.74,16168,United Kingdom,-15.74,2010-01,True
495781,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:09:00,15.36,,United Kingdom,15.36,2010-01,True
495782,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:10:00,139.71,14156,EIRE,139.71,2010-01,True
495783,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:11:00,48.96,14380,United Kingdom,48.96,2010-01,True
495784,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:11:00,11.31,14156,EIRE,11.31,2010-01,True
C495785,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:12:00,23.63,13468,United Kingdom,-23.63,2010-01,True
495788,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:16:00,11.9,14156,EIRE,11.9,2010-01,True
C495789,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:17:00,503.19,,United Kingdom,-503.19,2010-01,True
C495790,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:18:00,21.85,13136,United Kingdom,-21.85,2010-01,True
495791,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:19:00,243.63,14079,United Kingdom,243.63,2010-01,True
495792,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:20:00,114.89,17672,United Kingdom,114.89,2010-01,True
C495793,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:21:00,36.75,12497,Germany,-36.75,2010-01,True
495794,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:22:00,41.09,12471,Germany,41.09,2010-01,True
495795,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:23:00,27.82,15702,Nigeria,27.82,2010-01,True
C495796,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:24:00,15.76,14358,United Kingdom,-15.76,2010-01,True
495798,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:25:00,5117.03,,United Kingdom,5117.03,2010-01,True
C495797,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:25:00,10.51,12826,United Kingdom,-10.51,2010-01,True
495799,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:26:00,81.61,13327,United Kingdom,81.61,2010-01,True
C495800,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:27:00,103.5,12346,United Kingdom,-103.5,2010-01,True
495801,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:28:00,77.52,12570,Spain,77.52,2010-01,True
495802,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,1,2010-01-26 17:28:00,387.54,12748,United Kingdom,387.54,2010-01,True
C495803,ADJUST,ADJUSTMENT BY JOHN ON 26/01/2010 17,-1,2010-01-26 17:29:00,59.1,,EIRE,-59.1,2010-01,True
495804,DOT,DOTCOM POSTAGE,1,2010-01-26 17:48:00,188.55,,United Kingdom,188.55,2010-01,True
495805,DOT,DOTCOM POSTAGE,1,2010-01-26 17:51:00,159.97,,United Kingdom,159.97,2010-01,True
C495911,D,DISCOUNT,-1,2010-01-27 12:48:00,19.88,15911,United Kingdom,-19.88,2010-01,True
C495922,POST,POSTAGE,-1,2010-01-27 14:09:00,5.15,,United Kingdom,-5.15,2010-01,True
495951,DOT,DOTCOM POSTAGE,1,2010-01-27 17:44:00,202.84,,United Kingdom,202.84,2010-01,True
495952,DOT,DOTCOM POSTAGE,1,2010-01-27 17:53:00,289.91,,United Kingdom,289.91,2010-01,True
495953,DOT,DOTCOM POSTAGE,1,2010-01-27 17:56:00,236.69,,United Kingdom,236.69,2010-01,True
C495961,D,DISCOUNT,-150,2010-01-28 10:08:00,0.55,17949,United Kingdom,-82.5,2010-01,True
C496009,D,DISCOUNT,-1,2010-01-28 12:41:00,28.5,17841,United Kingdom,-28.5,2010-01,True
496059,M,MANUAL,1,2010-01-28 15:26:00,20.0,16535,United Kingdom,20.0,2010-01,True
496095,POST,POSTAGE,3,2010-01-29 10:15:00,28.0,12484,Spain,84.0,2010-01,True
C496114,M,MANUAL,-1,2010-01-29 10:55:00,24.6,17949,United Kingdom,-24.6,2010-01,True
496115,M,MANUAL,1,2010-01-29 11:04:00,8985.6,17949,United Kingdom,8985.6,2010-01,True
C496116,M,MANUAL,-1,2010-01-29 11:05:00,8985.6,17949,United Kingdom,-8985.6,2010-01,True
C496118,M,MANUAL,-1,2010-01-29 11:06:00,1065.54,17940,United Kingdom,-1065.54,2010-01,True
C496123,M,MANUAL,-3,2010-01-29 11:07:00,55.01,17943,United Kingdom,-165.03,2010-01,True
496222,PADS,PADS TO MATCH ALL CUSHIONS,1,2010-01-29 13:53:00,0.001,13583,United Kingdom,0.001,2010-01,True
496247,DOT,DOTCOM POSTAGE,1,2010-01-29 16:11:00,130.09,,United Kingdom,130.09,2010-01,True
496247,gift_0001_20,DOTCOMGIFTSHOP GIFT VOUCHER £20.00,1,2010-01-29 16:11:00,17.02,,United Kingdom,17.02,2010-01,True
C496269,M,MANUAL,-1,2010-01-29 16:39:00,244.77,17940,United Kingdom,-244.77,2010-01,True
C496289,POST,POSTAGE,-1,2010-01-29 17:27:00,9.58,,United Kingdom,-9.58,2010-01,True
496290,DOT,DOTCOM POSTAGE,1,2010-01-29 17:55:00,265.66,,United Kingdom,265.66,2010-01,True
496325,POST,POSTAGE,2,2010-01-31 13:05:00,18.0,12490,France,36.0,2010-01,True
496326,POST,POSTAGE,2,2010-01-31 13:28:00,40.0,12483,Sweden,80.0,2010-01,True
C496328,POST,POSTAGE,-1,2010-01-31 13:32:00,40.0,12483,Sweden,-40.0,2010-01,True
496340,POST,POSTAGE,13,2010-01-31 15:45:00,18.0,12668,Germany,234.0,2010-01,True
C496350,M,MANUAL,1,2010-02-01 08:24:00,373.57,,United Kingdom,373.57,2010-02,True
496357,POST,POSTAGE,2,2010-02-01 10:10:00,28.0,12540,Spain,56.0,2010-02,True
C496358,POST,POSTAGE,-2,2010-02-01 10:12:00,28.0,12540,Spain,-56.0,2010-02,True
496359,POST,POSTAGE,2,2010-02-01 10:13:00,28.0,12540,Spain,56.0,2010-02,True
496366,DOT,DOTCOM POSTAGE,1,2010-02-01 11:16:00,12.55,,United Kingdom,12.55,2010-02,True
496365,DOT,DOTCOM POSTAGE,1,2010-02-01 11:16:00,6.94,,United Kingdom,6.94,2010-02,True
496367,DOT,DOTCOM POSTAGE,1,2010-02-01 11:17:00,20.94,,United Kingdom,20.94,2010-02,True
496368,DOT,DOTCOM POSTAGE,1,2010-02-01 11:19:00,33.53,,United Kingdom,33.53,2010-02,True
496371,DOT,DOTCOM POSTAGE,1,2010-02-01 11:20:00,25.96,,United Kingdom,25.96,2010-02,True
496369,DOT,DOTCOM POSTAGE,1,2010-02-01 11:20:00,33.57,,United Kingdom,33.57,2010-02,True
496372,DOT,DOTCOM POSTAGE,1,2010-02-01 11:21:00,13.4,,United Kingdom,13.4,2010-02,True
496373,POST,POSTAGE,4,2010-02-01 11:30:00,18.0,12711,Germany,72.0,2010-02,True
496381,POST,POSTAGE,2,2010-02-01 11:44:00,18.0,12647,Germany,36.0,2010-02,True
496439,POST,POSTAGE,2,2010-02-01 13:16:00,28.0,12800,Portugal,56.0,2010-02,True
496467,M,MANUAL,1,2010-02-01 15:17:00,818.19,15480,Malta,818.19,2010-02,True
C496468,M,MANUAL,-1,2010-02-01 15:18:00,818.19,15480,Malta,-818.19,2010-02,True
496473,PADS,PADS TO MATCH ALL CUSHIONS,1,2010-02-01 15:38:00,0.001,17350,United Kingdom,0.001,2010-02,True
496487,DOT,DOTCOM POSTAGE,1,2010-02-01 17:13:00,245.56,,United Kingdom,245.56,2010-02,True
496490,DOT,DOTCOM POSTAGE,1,2010-02-01 17:18:00,180.88,,United Kingdom,180.88,2010-02,True
496510,C2,CARRIAGE,1,2010-02-02 10:47:00,50.0,14016,EIRE,50.0,2010-02,True
C496515,D,DISCOUNT,-1,2010-02-02 11:58:00,13.0,17377,United Kingdom,-13.0,2010-02,True
496584,M,MANUAL,1,2010-02-02 14:11:00,608.5,14911,EIRE,608.5,2010-02,True
C496586,M,MANUAL,-1,2010-02-02 14:20:00,608.5,14911,EIRE,-608.5,2010-02,True
C496598,POST,POSTAGE,-1,2010-02-02 16:18:00,5.0,16454,United Kingdom,-5.0,2010-02,True
496615,DOT,DOTCOM POSTAGE,1,2010-02-03 08:50:00,180.37,,United Kingdom,180.37,2010-02,True
496616,POST,POSTAGE,4,2010-02-03 09:03:00,18.0,12682,France,72.0,2010-02,True
496617,POST,POSTAGE,2,2010-02-03 09:06:00,15.0,12805,Netherlands,30.0,2010-02,True
496643,PADS,PADS TO MATCH ALL CUSHIONS,1,2010-02-03 11:58:00,0.001,13408,United Kingdom,0.001,2010-02,True
496725,M,MANUAL,1,2010-02-03 14:16:00,1.5,13619,United Kingdom,1.5,2010-02,True
496800,DOT,DOTCOM POSTAGE,1,2010-02-03 17:04:00,272.7,,United Kingdom,272.7,2010-02,True
496801,DOT,DOTCOM POSTAGE,1,2010-02-03 17:06:00,183.67,,United Kingdom,183.67,2010-02,True
496864,POST,POSTAGE,2,2010-02-04 12:08:00,40.0,12373,Austria,80.0,2010-02,True
496872,M,MANUAL,2,2010-02-04 13:34:00,0.5,14648,United Kingdom,1.0,2010-02,True
496872,M,MANUAL,1,2010-02-04 13:34:00,1.0,14648,United Kingdom,1.0,2010-02,True
496914,POST,POSTAGE,5,2010-02-04 15:20:00,18.0,12500,Germany,90.0,2010-02,True
496916,POST,POSTAGE,1,2010-02-04 15:33:00,51.0,12490,France,51.0,2010-02,True
496975,POST,POSTAGE,2,2010-02-05 09:14:00,18.0,12712,Germany,36.0,2010-02,True
496976,POST,POSTAGE,1,2010-02-05 09:28:00,18.0,12500,Germany,18.0,2010-02,True
496979,DOT,DOTCOM POSTAGE,1,2010-02-05 09:58:00,235.91,,United Kingdom,235.91,2010-02,True
C497008,POST,POSTAGE,-1,2010-02-05 12:33:00,0.61,,United Kingdom,-0.61,2010-02,True
C497028,M,MANUAL,-1,2010-02-05 13:21:00,4.8,18087,United Kingdom,-4.8,2010-02,True
497039,M,MANUAL,1,2010-02-05 14:34:00,102.84,13758,United Kingdom,102.84,2010-02,True
C497051,POST,POSTAGE,-1,2010-02-05 14:45:00,8.97,13093,United Kingdom,-8.97,2010-02,True
C497158,D,DISCOUNT,-190,2010-02-05 16:27:00,2.35,18102,United Kingdom,-446.5,2010-02,True
497166,DOT,DOTCOM POSTAGE,1,2010-02-05 17:21:00,178.31,,United Kingdom,178.31,2010-02,True
497201,POST,POSTAGE,7,2010-02-07 11:37:00,18.0,12681,France,126.0,2010-02,True
497210,POST,POSTAGE,1,2010-02-07 12:41:00,15.0,12402,Belgium,15.0,2010-02,True
497218,POST,POSTAGE,1,2010-02-07 14:27:00,18.0,12644,Germany,18.0,2010-02,True
497238,POST,POSTAGE,5,2010-02-08 10:34:00,18.0,12472,Germany,90.0,2010-02,True
C497262,M,MANUAL,-1,2010-02-08 13:14:00,503.9,,United Arab Emirates,-503.9,2010-02,True
497270,M,MANUAL,1,2010-02-08 13:38:00,503.9,,United Arab Emirates,503.9,2010-02,True
497336,POST,POSTAGE,4,2010-02-08 14:41:00,18.0,12524,Germany,72.0,2010-02,True
497337,C2,CARRIAGE,1,2010-02-08 14:53:00,50.0,14911,EIRE,50.0,2010-02,True
C497338,M,MANUAL,-1,2010-02-08 15:06:00,365.1,14911,EIRE,-365.1,2010-02,True
497339,M,MANUAL,1,2010-02-08 15:08:00,365.1,14911,EIRE,365.1,2010-02,True
497340,POST,POSTAGE,1,2010-02-08 15:11:00,18.0,12665,Germany,18.0,2010-02,True
497347,M,MANUAL,2,2010-02-08 16:06:00,0.5,17774,United Kingdom,1.0,2010-02,True
497353,DOT,DOTCOM POSTAGE,1,2010-02-08 16:48:00,249.9,,United Kingdom,249.9,2010-02,True
497354,DOT,DOTCOM POSTAGE,1,2010-02-08 16:53:00,170.38,,United Kingdom,170.38,2010-02,True
497360,POST,POSTAGE,13,2010-02-09 09:17:00,18.0,12437,France,234.0,2010-02,True
497363,POST,POSTAGE,4,2010-02-09 09:41:00,40.0,12370,Austria,160.0,2010-02,True
497371,POST,POSTAGE,3,2010-02-09 10:24:00,18.0,12471,Germany,54.0,2010-02,True
497374,POST,POSTAGE,2,2010-02-09 10:49:00,18.0,12645,Germany,36.0,2010-02,True
C497375,M,MANUAL,-1,2010-02-09 10:51:00,29.95,17810,United Kingdom,-29.95,2010-02,True
497376,POST,POSTAGE,2,2010-02-09 11:11:00,18.0,12683,France,36.0,2010-02,True
497377,POST,POSTAGE,3,2010-02-09 11:37:00,18.0,12490,France,54.0,2010-02,True
497383,POST,POSTAGE,2,2010-02-09 12:01:00,18.0,12621,Germany,36.0,2010-02,True
497384,POST,POSTAGE,6,2010-02-09 12:03:00,18.0,12647,Germany,108.0,2010-02,True
497391,POST,POSTAGE,2,2010-02-09 12:38:00,18.0,12523,France,36.0,2010-02,True
497394,POST,POSTAGE,1,2010-02-09 13:08:00,18.0,12681,France,18.0,2010-02,True
497404,POST,POSTAGE,2,2010-02-09 14:28:00,18.0,12663,Germany,36.0,2010-02,True
497493,DOT,DOTCOM POSTAGE,1,2010-02-09 17:38:00,185.33,,United Kingdom,185.33,2010-02,True
497496,POST,POSTAGE,1,2010-02-10 09:07:00,40.0,12483,Sweden,40.0,2010-02,True
C497505,D,DISCOUNT,-1,2010-02-10 11:25:00,41.12,14593,United Kingdom,-41.12,2010-02,True
497510,POST,POSTAGE,1,2010-02-10 12:11:00,28.0,12776,Portugal,28.0,2010-02,True
497517,POST,POSTAGE,3,2010-02-10 13:04:00,18.0,13813,Germany,54.0,2010-02,True
